DATE,IBM_CLOSE,AAPL_CLOSE,GE_CLOSE,UPS_CLOSE,IBM_PUT_PRICE_12,AAPL_CALL_PRICE_12,GE_PUT_PRICE_6,UPS_CALL_PRICE_6,IBM_PUT_IMPVOL_12,AAPL_CALL_IMPVOL_12,GE_PUT_IMPVOL_6,UPS_CALL_IMPVOL_6,IBM_SHARE,AAPL_SHARE,GE_SHARE,UPS_SHARE,IBM_PUT_SHARE,AAPL_CALL_SHARE,GE_PUT_SHARE,UPS_CALL_SHARE
1/7/1992,16.82,1.92,9.37,7.88,1.83125097,0.177683669,0.636483445,0.374826163,28.07290418,22.67155553,25.05146093,16.01477594,48015.64041,-19206.25616,28809.38425,-5761.876849,1920.625616,960.3128082,1440.469212,288.0938425
1/6/1992,16.4,1.88,9.14,7.688,1.394321604,0.074773553,0.380599228,0.287498071,22.03001768,9.357996359,15.68058799,12.39219244,49310.02625,-19724.0105,29586.01575,-5917.20315,1972.40105,986.200525,1479.300788,295.8601575
1/3/1992,16.07,1.91,8.99,7.574,0.557293355,0.12196115,0.307891285,0.474398867,9.331158302,15.42638852,13.0475184,21.38449056,50433.89773,-20173.55909,30260.33864,-6052.067727,2017.355909,1008.677955,1513.016932,302.6033864
1/2/1992,16.04,1.93,8.985,7.574,1.029273869,0.214197042,0.470396067,0.448327554,16.7638785,27.3425926,19.4972862,20.15736711,50473.50012,-20189.40005,30284.10007,-6056.820015,2018.940005,1009.470002,1514.205004,302.8410007
12/31/1991,15.82,1.83,8.825,7.426,1.357563507,0.099036217,0.358468036,0.432408403,22.23069389,12.97214162,15.31675938,19.81376874,51120.79334,-20448.31734,30672.47601,-6134.495201,2044.831734,1022.415867,1533.6238,306.7247601
12/30/1991,16.07,1.84,8.955,7.532,0.498079325,0.199223278,0.342747545,0.401324939,8.402824876,26.65539586,14.48147297,18.05108468,50403.84057,-20161.53623,30242.30434,-6048.460869,2016.153623,1008.076811,1512.115217,302.4230434
12/27/1991,15.89,1.78,8.835,7.424,1.258565767,0.071423502,0.434383663,0.381029603,20.56012106,9.446773502,18.36147209,17.35325147,50877.09883,-20350.83953,30526.2593,-6105.251859,2035.083953,1017.541977,1526.312965,305.262593
12/26/1991,15.69,1.78,8.735,7.344,0.969430301,0.1829255,0.214280169,0.404218115,16.16282312,25.25972943,9.586345712,18.67748437,51575.61057,-20630.24423,30945.36634,-6189.073268,2063.024423,1031.512211,1547.268317,309.4536634
12/24/1991,15.69,1.69,8.69,7.29,0.151382615,0.085578514,0.304742996,0.389113747,3.009868304,12.0952393,13.33957513,18.08447742,51619.71344,-20647.88538,30971.82806,-6194.365613,2064.788538,1032.394269,1548.591403,309.7182806
12/23/1991,15.69,1.67,8.68,7.278,1.435619198,0.16380056,0.386948853,0.403282972,23.66928196,24.07371554,16.727261,18.8095625,51463.17807,-20585.27123,30877.90684,-6175.581368,2058.527123,1029.263561,1543.895342,308.7790684
12/20/1991,15.24,1.63,8.435,7.074,0.555979316,0.091920299,0.341887976,0.412350129,9.785240048,13.54540946,15.28557852,19.83585373,53087.21162,-21234.88465,31852.32697,-6370.465395,2123.488465,1061.744232,1592.616349,318.5232697
12/19/1991,15.09,1.65,8.37,7.026,1.208684729,0.175207927,0.248309526,0.510856955,20.785917,26.126298,11.41574534,24.97801013,53558.28965,-21423.31586,32134.97379,-6426.994758,2142.331586,1071.165793,1606.748689,321.3497379
12/18/1991,15.33,1.68,8.505,7.14,0.090268625,0.163162194,0.198946949,0.437897999,2.045573681,23.82972226,9.180322241,20.91925383,52855.04511,-21142.01804,31713.02707,-6342.605413,2114.201804,1057.100902,1585.651353,317.1302707
12/17/1991,15.2,1.64,8.42,7.064,0.948329386,0.121507664,0.373532565,0.274268318,16.3150708,18.0087854,16.65002049,12.90167154,53187.14693,-21274.85877,31912.28816,-6382.457631,2127.485877,1063.742939,1595.614408,319.1228816
12/16/1991,15.44,1.64,8.54,7.16,1.004302657,0.055051353,0.211838478,0.330599626,16.98497018,7.79455767,9.68405362,15.51836266,52360.37457,-20944.14983,31416.22474,-6283.244948,2094.414983,1047.207491,1570.811237,314.1622474
12/13/1991,15.64,1.63,8.635,7.234,0.112570475,0.154522144,0.215558147,0.473284374,2.38313706,23.24216765,9.74029967,22.37928799,51765.67619,-20706.27048,31059.40572,-6211.881143,2070.627048,1035.313524,1552.970286,310.5940572
12/12/1991,15.76,1.6,8.68,7.264,1.032143721,0.140761367,0.263811201,0.448868573,17.09746228,21.51640832,11.6744656,21.08443545,51253.06433,-20501.22573,30751.8386,-6150.367719,2050.122573,1025.061287,1537.59193,307.518386
12/11/1991,15.6,1.59,8.595,7.194,0.350364104,0.134446952,0.318324061,0.475672573,6.251468917,20.65246257,14.04038009,22.62741642,51848.85966,-20739.54387,31109.3158,-6221.86316,2073.954387,1036.977193,1555.46579,311.093158
12/10/1991,15.33,1.59,8.46,7.086,1.291181831,0.159273429,0.545747716,0.528691317,21.82929127,24.60237027,23.83163443,25.65655962,52648.04581,-21059.21832,31588.82749,-6317.765497,2105.921832,1052.960916,1579.441374,315.8882749
12/9/1991,15.13,1.59,8.36,7.006,1.513693118,0.172501972,0.53217008,0.413420441,25.83397759,26.71074897,23.52751735,20.09196452,53328.4317,-21331.37268,31997.05902,-6399.411804,2133.137268,1066.568634,1599.852951,319.9705902
12/6/1991,15.82,1.58,8.7,7.276,1.294392467,0.088647857,0.45776481,0.368850615,21.22105711,13.47318007,19.59107678,17.12884706,51009.02299,-20403.6092,30605.41379,-6121.082759,2040.36092,1020.18046,1530.27069,306.0541379
12/5/1991,16.04,1.62,8.83,7.388,1.105373835,0.137830185,0.244810626,0.356121856,17.96109644,20.78451405,10.72410722,16.24131651,50352.73955,-20141.09582,30211.64373,-6042.328746,2014.109582,1007.054791,1510.582187,302.1164373
12/4/1991,16,1.64,8.82,7.384,0.184397049,0.080461738,0.322612557,0.400770291,3.48711799,11.69811897,13.8770585,18.4048537,50579.16145,-20231.66458,30347.49687,-6069.499375,2023.166458,1011.583229,1517.374844,303.4749687
12/3/1991,16.22,1.64,8.93,7.472,1.522410026,0.167579111,0.417296993,0.413808471,24.266999,25.11158843,17.4933652,18.79886616,49739.83642,-19895.93457,29843.90185,-5968.780371,1989.593457,994.7967285,1492.195093,298.4390185
12/2/1991,16.4,1.68,9.04,7.568,0.659133147,0.087678435,0.362101633,0.375659225,10.7197314,12.48614388,15.11583167,16.75254156,49297.32602,-19718.93041,29578.39561,-5915.679123,1971.893041,985.9465205,1478.919781,295.7839561
11/29/1991,16.44,1.65,9.045,7.566,1.233918047,0.141913037,0.309663414,0.361059208,19.51193194,21.01893923,13.04312721,16.0698133,49109.32567,-19643.73027,29465.5954,-5893.11908,1964.373027,982.1865134,1473.27977,294.655954
11/27/1991,16.76,1.65,9.205,7.694,0.397873363,0.077170679,0.262583221,0.311570826,6.574322481,11.12068737,11.00952713,13.4961163,48246.4228,-19298.56912,28947.85368,-5789.570737,1929.856912,964.9284561,1447.392684,289.4785368
11/26/1991,17.4,1.67,9.535,7.962,1.025542524,0.109584019,0.343243549,0.507300291,15.44473177,15.87154523,13.67080668,21.76957274,46394.85424,-18557.9417,27836.91254,-5567.382509,1855.79417,927.8970848,1391.845627,278.3691254
11/25/1991,16.91,1.66,9.285,7.76,0.758640079,0.186358064,0.447394438,0.38850875,11.89688159,27.66760024,18.0117179,16.90491166,47765.47005,-19106.18802,28659.28203,-5731.856406,1910.618802,955.309401,1432.964102,286.5928203
11/22/1991,16.84,1.66,9.25,7.732,1.571262096,0.044842642,0.41589625,0.211303762,24.12655421,6.142223076,16.86348632,8.805830698,47902.69534,-19161.07814,28741.6172,-5748.323441,1916.107814,958.0539068,1437.08086,287.416172
11/21/1991,16.96,1.65,9.305,7.774,0.606284927,0.079454728,0.491116796,0.183669171,9.600418439,11.46943832,19.6492555,7.485784341,47637.65804,-19055.06322,28582.59482,-5716.518965,1905.506322,952.7531608,1429.129741,285.8259482
11/20/1991,16.98,1.64,9.31,7.776,1.957330768,0.027177195,0.503976668,0.123091636,29.69809257,3.502130361,20.13148319,4.699637522,47457.29818,-18982.91927,28474.37891,-5694.875781,1898.291927,949.1459635,1423.718945,284.7437891
11/19/1991,17.16,1.66,9.41,7.86,0.679130104,0.043229985,0.315671148,0.384668457,10.5648738,5.897144683,12.7975565,16.50394735,47084.06513,-18833.62605,28250.43908,-5650.087816,1883.362605,941.6813027,1412.521954,282.5043908
11/18/1991,17.29,1.69,9.49,7.93,0.990638055,0.186016573,0.573389488,0.392007514,15.03023919,27.11075002,22.37319678,16.67973911,46686.86743,-18674.74697,28012.12046,-5602.424091,1867.474697,933.7373485,1400.606023,280.1212046
11/15/1991,17.11,1.62,9.365,7.816,1.97353236,0.044446145,0.728942628,0.139592309,29.71615437,6.248728204,28.58975618,5.426549412,47068.53393,-18827.41357,28241.12036,-5648.224072,1882.741357,941.3706787,1412.056018,282.4112036
11/14/1991,17.78,1.77,9.775,8.174,1.893061751,0.037033739,0.656616287,0.243824313,27.46335799,4.604370619,24.78210683,9.696983545,45343.77354,-18137.50942,27206.26413,-5441.252825,1813.750942,906.8754709,1360.313206,272.0626413
11/13/1991,17.58,1.75,9.665,8.082,1.49956916,0.107324911,0.674541338,0.506838505,22.10085567,14.78959647,25.71688623,21.41188482,45882.99558,-18353.19823,27529.79735,-5505.959469,1835.319823,917.6599116,1376.489867,275.2979735
11/12/1991,17.67,1.76,9.715,8.124,2.011472601,0.200126693,0.384465788,0.643446226,29.33291679,28.03417317,14.94449708,27.29621981,45620.48772,-18248.19509,27372.29263,-5474.458526,1824.819509,912.4097544,1368.614632,273.7229263
11/11/1991,17.8,1.74,9.77,8.164,0.009931365,0.187729419,-0.000727334,0.501544743,0.556077377,26.55826644,0.522151659,20.95613431,45468.06333,-18187.22533,27280.838,-5456.1676,1818.722533,909.3612667,1364.0419,272.80838
11/8/1991,17.82,1.72,9.77,8.16,0.006904497,0.109335154,0.333684238,0.239086072,0.48822594,15.35400217,13.01395806,9.508322923,45395.30885,-18158.12354,27237.18531,-5447.437063,1815.812354,907.9061771,1361.859266,272.3718531
11/7/1991,17.76,1.61,9.685,8.07,1.756189513,0.027698313,0.505303087,0.169457515,25.53969017,3.662643675,19.43324078,6.548112024,45360.57199,-18144.2288,27216.34319,-5443.268639,1814.42288,907.2114398,1360.81716,272.1634319
11/6/1991,17.18,1.55,9.365,7.802,0.868240785,0.062113449,0.536907102,0.355370233,13.32679138,9.433580373,21.27167639,15.29591511,46955.03338,-18782.01335,28173.02003,-5634.604006,1878.201335,939.1006677,1408.651002,281.7302003
11/5/1991,17.18,1.58,9.38,7.82,1.947824249,0.136763305,0.739364344,0.35707672,29.21656139,21.15824985,28.94226431,15.33629835,46854.7098,-18741.88392,28112.82588,-5622.565176,1874.188392,937.094196,1405.641294,281.1282588
11/4/1991,17.24,1.61,9.425,7.862,1.917387683,0.065034007,0.372336715,0.136425038,28.66796722,9.514346845,14.91983965,5.245021096,46734.33366,-18693.73346,28040.6002,-5608.120039,1869.373346,934.6866732,1402.03001,280.406002
11/1/1991,17.27,1.65,9.46,7.898,0.044681153,0.011344487,0.092245667,0.257414086,1.171712073,0.975695347,4.308242701,10.6813326,46850.33186,-18740.13274,28110.19911,-5622.039823,1874.013274,937.0066371,1405.509956,281.1019911
10/31/1991,17.25,1.67,9.46,7.902,0.46906937,0.139456977,0.461755547,0.469500878,7.444773329,20.38696986,18.23502637,20.23666953,46842.83598,-18737.13439,28105.70159,-5621.140318,1873.713439,936.8567197,1405.285079,281.0570159
10/30/1991,17.6,1.61,9.605,8.006,1.98218888,0.132531036,0.408264223,0.507086095,29.02527941,20.08636919,15.98846423,21.63517344,45755.05505,-18302.02202,27453.03303,-5490.606606,1830.202202,915.101101,1372.651651,274.5303303
10/29/1991,17.36,1.67,9.515,7.946,0.163530006,0.15793007,0.257708286,0.596934631,2.951649042,23.18397768,10.49596558,25.83975924,46579.88877,-18631.95551,27947.93326,-5589.586652,1863.195551,931.5977753,1397.396663,279.4793326
10/28/1991,17.25,1.67,9.46,7.902,1.194170965,0.19292811,0.473066027,0.617877613,18.04028212,28.49554079,18.66105953,26.9353397,46774.24977,-18709.69991,28064.54986,-5612.909972,1870.969991,935.4849954,1403.227493,280.6454986
10/25/1991,17.21,1.66,9.435,7.88,1.276031784,0.171349595,0.616417565,0.335026297,19.28183693,25.3751386,24.12557623,14.21580416,46868.3265,-18747.3306,28120.9959,-5624.19918,1874.73306,937.3665301,1406.049795,281.209959
10/24/1991,17.25,1.69,9.47,7.914,1.938969401,0.025043765,0.664075907,0.138404733,28.96931552,3.056469716,25.8353962,5.293736968,46717.76765,-18687.10706,28030.66059,-5606.132118,1868.710706,934.355353,1401.53303,280.3066059
10/23/1991,17.3,1.72,9.51,7.952,1.516766005,0.055938006,0.451580368,0.406125398,22.70147687,7.53100422,17.7623612,17.26349959,46638.45508,-18655.38203,27983.07305,-5596.61461,1865.538203,932.7691016,1399.153652,279.8307305
10/22/1991,17.3,1.76,9.53,7.976,0.839738178,0.19292513,0.170378848,0.452425502,12.82324552,26.99599496,7.214521387,19.27716161,46724.26908,-18689.70763,28034.56145,-5606.91229,1868.970763,934.4853816,1401.728072,280.3456145
10/21/1991,17.6,1.77,9.685,8.102,0.073984841,0.085857738,0.378283427,0.268871822,1.605797253,11.55832826,14.76079875,10.89275951,45980.39759,-18392.15904,27588.23856,-5517.647711,1839.215904,919.6079518,1379.411928,275.8823856
10/18/1991,17.62,1.78,9.7,8.116,1.907443001,0.076937717,0.433156183,0.3618848,27.91580024,10.22719075,16.75430515,14.95414483,45772.70221,-18309.08088,27463.62133,-5492.724265,1830.908088,915.4540442,1373.181066,274.6362133
10/17/1991,17.54,1.69,9.615,8.03,0.348144967,0.136405164,0.310808338,0.434134003,5.592810066,19.68109891,12.36269935,18.32949449,46087.23318,-18434.89327,27652.33991,-5530.467981,1843.489327,921.7446636,1382.616995,276.5233991
10/16/1991,17.84,1.73,9.785,8.174,1.312199648,0.121108595,0.626346411,0.444321077,19.13258863,16.97789006,23.65386147,18.43419793,45219.22772,-18087.69109,27131.53663,-5426.307327,1808.769109,904.3845545,1356.576832,271.3153663
10/15/1991,18.3,1.7,10,8.34,1.999754048,0.138621585,0.652470402,0.486172104,28.1751343,19.89050579,24.09488009,19.83694959,44005.45824,-17602.1833,26403.27494,-5280.654989,1760.21833,880.1091648,1320.163747,264.0327494
10/14/1991,17.78,1.61,9.695,8.078,1.36987633,0.130600117,0.326384357,0.31108492,20.01462587,19.78339339,12.83989397,12.78910539,45345.91088,-18138.36435,27207.54653,-5441.509306,1813.836435,906.9182177,1360.377326,272.0754653
10/11/1991,17.54,1.57,9.555,7.958,0.353173244,0.040249481,0.421861506,0.357402016,5.665162079,5.794817395,16.57461541,15.06882472,46040.99858,-18416.39943,27624.59915,-5524.91983,1841.639943,920.8199717,1381.229957,276.2459915
10/10/1991,17.51,1.54,9.525,7.928,1.865743813,0.152686477,0.522860417,0.341391234,27.48406875,24.34283205,20.40261992,14.41006394,45970.5489,-18388.21956,27582.32934,-5516.465868,1838.821956,919.4109779,1379.116467,275.8232934
10/9/1991,17.08,1.55,9.315,7.762,0.862806105,0.031651796,0.521024163,0.330422281,13.32117108,4.477295832,20.77350182,14.23474886,47235.9449,-18894.37796,28341.56694,-5668.313388,1889.437796,944.718898,1417.078347,283.4156694
10/8/1991,17.21,1.56,9.385,7.82,1.884080278,0.152509017,0.394091775,0.491479722,28.22583256,23.99220189,15.80547517,21.46075091,46790.66343,-18716.26537,28074.39806,-5614.879612,1871.626537,935.8132687,1403.719903,280.7439806
10/7/1991,17.36,1.56,9.46,7.88,0.193099525,0.121268574,0.04255008,0.243176235,3.385117775,18.92929993,2.407041563,10.06419143,46556.48473,-18622.59389,27933.89084,-5586.778167,1862.259389,931.1296946,1396.694542,279.3389084
10/4/1991,17.25,1.56,9.405,7.836,0.061018624,0.011972033,0.279602937,0.129449537,1.42896535,1.199082925,11.43803141,4.946931912,46859.20339,-18743.68135,28115.52203,-5623.104406,1874.368135,937.1840677,1405.776102,281.1552203
10/3/1991,17.38,1.54,9.46,7.876,1.437572351,0.057196618,0.573888698,0.12282282,21.44709747,8.694780898,22.46034922,4.615343781,46357.50446,-18543.00178,27814.50268,-5562.900535,1854.300178,927.1500892,1390.725134,278.1450268
10/2/1991,17.76,1.61,9.685,8.07,1.61129112,0.008843234,0.323461116,0.316976321,23.47360097,0.535906663,12.74477658,13.06270363,45382.68774,-18153.0751,27229.61265,-5445.922529,1815.30751,907.6537549,1361.480632,272.2961265
10/1/1991,18.02,1.64,9.83,8.192,0.104047698,0.170672559,0.019393246,0.618218275,2.015952183,25.58950059,1.459952513,25.96190847,44861.50397,-17944.60159,26916.90238,-5383.380476,1794.460159,897.2300794,1345.845119,269.1690238
9/30/1991,18.2,1.6,9.9,8.24,0.029850786,0.171211497,0.271190638,0.583564538,0.903952842,26.33431634,10.6058861,24.30409698,44390.27772,-17756.11109,26634.16663,-5326.833326,1775.611109,887.8055543,1331.708331,266.3416663
9/27/1991,17.95,1.59,9.77,8.134,1.403804787,0.144644498,0.585028931,0.347696489,20.30781935,22.27387762,22.18053388,14.29773368,44886.11962,-17954.44785,26931.67177,-5386.334354,1795.444785,897.7223923,1346.583588,269.3167177
9/26/1991,18.41,1.62,10.015,8.336,1.712420938,0.044914148,0.318127586,0.228386395,24.0532484,6.321589741,12.16316325,8.830467901,43761.78153,-17504.71261,26257.06892,-5251.413783,1750.471261,875.2356306,1312.853446,262.5706892
9/25/1991,18.44,1.63,10.035,8.354,0.00066302,0.077649974,0.10410789,0.435531234,0.273078105,11.33934606,4.531937223,17.64198666,43833.04949,-17533.2198,26299.82969,-5259.965939,1753.32198,876.6609898,1314.991485,262.9982969
9/24/1991,18.59,1.63,10.11,8.414,0.604811544,0.159046051,0.283545648,0.554802364,8.790796341,23.94462725,10.83851685,22.56224609,43414.9721,-17365.98884,26048.98326,-5209.796652,1736.598884,868.2994419,1302.449163,260.4898326
9/23/1991,18.37,1.6,9.985,8.308,0.896267638,0.138631306,0.196400639,0.511866779,12.88623735,21.17986492,7.853487394,21.01945386,43914.29825,-17565.7193,26348.57895,-5269.71579,1756.57193,878.285965,1317.428947,263.4857895
9/20/1991,18.3,1.64,9.97,8.304,0.162994255,0.140015422,0.328299041,0.274673646,2.820737437,20.85904279,12.57757698,10.85407972,44149.45331,-17659.78133,26489.67199,-5297.934398,1765.978133,882.9890663,1324.483599,264.8967199
9/19/1991,18.41,1.61,10.01,8.33,1.587369479,0.01037202,0.384086081,0.20633567,22.33441652,0.849116641,14.51559518,7.893817871,43765.85426,-17506.3417,26259.51256,-5251.902511,1750.63417,875.3170852,1312.975628,262.5951256
9/18/1991,18.5,1.62,10.06,8.372,0.448164393,0.100309078,0.356349346,0.544315027,6.696773832,14.9385191,13.4657092,22.23348029,43635.25458,-17454.10183,26181.15275,-5236.23055,1745.410183,872.7050916,1309.057637,261.8115275
9/17/1991,18.41,1.59,10,8.318,1.434447893,0.190152194,0.343228102,0.501535256,20.23464456,29.52844148,13.07409201,20.55025929,43763.04984,-17505.21994,26257.8299,-5251.565981,1750.521994,875.2609968,1312.891495,262.578299
9/16/1991,18.2,1.53,9.865,8.198,0.384377072,0.074299503,0.356236323,0.45979598,5.913539463,11.5720771,13.71100108,19.05015063,44338.92384,-17735.56954,26603.3543,-5320.670861,1773.556954,886.7784768,1330.167715,266.033543
9/13/1991,18.06,1.57,9.815,8.166,1.498201706,0.169202021,0.487128593,0.474764079,21.50846269,26.52822416,18.52709493,19.78174209,44599.34381,-17839.73752,26759.60629,-5351.921257,1783.973752,891.9868762,1337.980314,267.5960629
9/12/1991,18.26,1.64,9.95,8.288,1.083543285,0.089164525,0.537903916,0.257091511,15.54572717,13.03526001,20.1057704,10.12112183,44165.23246,-17666.09298,26499.13947,-5299.827895,1766.609298,883.3046491,1324.956974,264.9913947
9/11/1991,17.8,1.63,9.715,8.098,1.698742257,0.050915509,0.486599569,0.123396774,24.66581362,7.206983654,18.68973446,4.487431691,45270.2823,-18108.11292,27162.16938,-5432.433876,1810.811292,905.405646,1358.108469,271.6216938
9/10/1991,17.49,1.62,9.555,7.968,0.841354533,0.01588961,0.338269018,0.293423836,12.7136553,1.767879728,13.45855208,12.18903771,46157.99202,-18463.19681,27694.79521,-5538.959043,1846.319681,923.1598404,1384.739761,276.9479521
9/9/1991,17.73,1.72,9.725,8.124,0.957702827,0.15875775,0.380750637,0.312004426,14.20344885,22.61019569,14.79393848,12.75175614,45543.77437,-18217.50975,27326.26462,-5465.252925,1821.750975,910.8754875,1366.313231,273.2626462
9/6/1991,17.45,1.67,9.56,7.982,1.024316517,0.023678458,0.555514652,0.172500764,15.3844281,2.893316589,21.54870446,6.766861025,46254.95235,-18501.98094,27752.97141,-5550.594282,1850.198094,925.099047,1387.64857,277.5297141
9/5/1991,17.25,1.65,9.45,7.89,1.853602397,0.074025083,0.463785178,0.347844127,27.71298081,10.64040546,18.32996026,14.77522208,46718.43801,-18687.3752,28031.0628,-5606.212561,1868.73752,934.3687602,1401.55314,280.310628
9/4/1991,17.32,1.67,9.495,7.93,0.574227475,0.129692175,0.186031741,0.267194609,8.946939704,18.9100387,7.826040549,11.07381271,46663.23554,-18665.29422,27997.94132,-5599.588265,1866.529422,933.2647108,1399.897066,279.9794132
9/3/1991,17.21,1.7,9.455,7.904,0.417485162,0.026401695,0.312323705,0.224175541,6.705141393,3.237586714,12.61460237,9.174266227,46987.04456,-18794.81782,28192.22674,-5638.445347,1879.481782,939.7408912,1409.611337,281.9222674
8/30/1991,17.01,1.71,9.36,7.83,1.210155139,0.107051193,0.513244521,0.438855281,18.52406335,15.11094574,20.38135126,19.03645489,47458.64261,-18983.45704,28475.18557,-5695.037113,1898.345704,949.1728522,1423.759278,284.7518557
8/29/1991,16.77,1.71,9.24,7.734,1.439612801,0.160212423,0.321880258,0.304086232,22.23863917,22.96196403,13.25669471,13.07686107,48136.65491,-19254.66197,28881.99295,-5776.39859,1925.466197,962.7330983,1444.099647,288.8199295
8/28/1991,16.59,1.72,9.155,7.668,0.242751663,0.026402433,0.106385329,0.263147508,4.274750249,3.191758114,4.978497303,11.29588611,48804.65549,-19521.8622,29282.79329,-5856.558659,1952.18622,976.0931098,1464.139665,292.8279329
8/27/1991,16.72,1.75,9.235,7.738,0.33779403,0.139300418,0.057838731,0.376900224,5.682244357,19.40001411,3.050663632,16.42119517,48419.73871,-19367.89548,29051.84322,-5810.368645,1936.789548,968.3947742,1452.592161,290.5184322
8/26/1991,16.7,1.71,9.205,7.706,0.003972528,0.09573267,0.168835344,0.381740671,0.419082906,13.44237623,7.379890343,16.71701118,48487.88339,-19395.15336,29092.73004,-5818.546007,1939.515336,969.7576679,1454.636502,290.9273004
8/23/1991,16.66,1.71,9.185,7.69,0.908976358,0.140121626,0.164031309,0.316789811,14.34069778,19.99164612,7.207546081,13.7453271,48519.70465,-19407.88186,29111.82279,-5822.364558,1940.788186,970.3940931,1455.59114,291.1182279
8/22/1991,16.57,1.76,9.165,7.684,1.59E-14,0.057015447,0.071616423,0.368602857,0.074394382,7.499008071,3.611437201,16.15847406,48903.53287,-19561.41315,29342.11972,-5868.423944,1956.141315,978.0706573,1467.105986,293.4211972
8/21/1991,16.79,1.74,9.265,7.76,0.436823553,0.175780234,0.076940309,0.598606492,7.14848002,24.81794005,3.78809995,26.55951243,48195.81754,-19278.32701,28917.49052,-5783.498104,1927.832701,963.9163507,1445.874526,289.1749052
8/20/1991,16.81,1.65,9.23,7.714,0.004286377,0.189353777,0.097682702,0.489353752,0.42771988,28.30108481,4.606783492,21.67041508,48141.39289,-19256.55715,28884.83573,-5776.967146,1925.655715,962.8278577,1444.241787,288.8483573
8/19/1991,16.68,1.63,9.155,7.65,0.542343473,0.10158267,0.149839192,0.292180304,8.785847103,15.03974535,6.675202847,12.67633506,48466.11143,-19386.44457,29079.66686,-5815.933371,1938.644457,969.3222286,1453.983343,290.7966686
8/16/1991,16.94,1.72,9.33,7.808,0.267280094,0.074929665,0.084531275,0.258001066,4.56455859,10.31292477,4.060007543,10.841933,47779.87527,-19111.95011,28667.92516,-5733.585032,1911.195011,955.5975053,1433.396258,286.6792516
8/15/1991,17.27,1.72,9.495,7.94,0.203682316,0.082153097,0.026904146,0.289486544,3.555456496,11.37094122,1.788958299,12.0586772,46863.57466,-18745.42987,28118.1448,-5623.62896,1874.542987,937.2714933,1405.90724,281.181448
8/14/1991,17.3,1.77,9.535,7.982,7.53E-114,0.094203658,0.066112178,0.37765011,0.022460102,12.74641318,3.293517633,15.92428001,46813.64485,-18725.45794,28088.18691,-5617.637382,1872.545794,936.2728971,1404.409346,280.8818691
8/13/1991,17.38,1.73,9.555,7.99,0.411919986,0.135667922,0.09267844,0.439859292,6.564575164,19.10214683,4.28969512,18.68127321,46540.18049,-18616.0722,27924.10829,-5584.821659,1861.60722,930.8036098,1396.205415,279.2410829
8/12/1991,17.32,1.67,9.495,7.93,0.099929894,0.125395025,0.345504288,0.51840493,2.014815075,18.26039958,13.80961632,22.36061411,46691.05042,-18676.42017,28014.63025,-5602.92605,1867.642017,933.8210084,1400.731513,280.1463025
8/9/1991,17.36,1.64,9.5,7.928,1.721070037,0.176310136,0.618797724,0.386811985,25.60441756,26.46082863,24.05547782,16.45072925,46412.55586,-18565.02235,27847.53352,-5569.506704,1856.502235,928.2511173,1392.376676,278.4753352
8/8/1991,17.43,1.63,9.53,7.95,1.51473169,0.045960794,0.303673751,0.354917629,22.50653807,6.440629864,12.19875074,14.97361624,46264.70735,-18505.88294,27758.82441,-5551.764882,1850.588294,925.294147,1387.941221,277.5882441
8/7/1991,17.38,1.63,9.505,7.93,0.091986983,0.156225343,0.397460846,0.529457741,1.890963416,23.50660261,15.74289467,22.85770613,46508.80589,-18603.52235,27905.28353,-5581.056706,1860.352235,930.1761177,1395.264177,279.0528353
8/6/1991,17.62,1.6,9.61,8.008,2.023944581,0.145142572,0.624943242,0.306479956,29.59482593,22.20880965,24.01762773,12.70419275,45684.02918,-18273.61167,27410.41751,-5482.083502,1827.361167,913.6805837,1370.520876,274.1041751
8/5/1991,17.52,1.57,9.545,7.95,1.240634454,0.024148138,0.253558206,0.330017042,18.44042952,3.199575851,10.31075264,13.85806467,46030.56528,-18412.22611,27618.33917,-5523.667833,1841.222611,920.6113055,1380.916958,276.1833917
8/2/1991,17.41,1.61,9.51,7.93,0.111644459,0.160731289,0.399761884,0.413027487,2.181075761,24.51655348,15.82124953,17.62407188,46419.75689,-18567.90276,27851.85413,-5570.370827,1856.790276,928.3951378,1392.592707,278.5185413
8/1/1991,17.57,1.59,9.58,7.982,2.008976296,0.071908767,0.567640559,0.142618365,29.4614233,10.73159027,21.95677963,5.429297828,45821.44578,-18328.57831,27492.86747,-5498.573494,1832.857831,916.4289156,1374.643373,274.9286747
7/31/1991,17.57,1.49,9.53,7.922,0.966393143,0.007431424,0.544913199,0.277204817,14.45213596,0.127005385,21.21729687,11.53600545,45875.40016,-18350.16007,27525.2401,-5505.04802,1835.016007,917.5080033,1376.262005,275.252401
7/30/1991,17.63,1.5,9.565,7.952,1.913155917,0.140436673,0.375230554,0.489329425,27.98245778,22.94500551,14.82164987,20.99238708,45644.82657,-18257.93063,27386.89594,-5477.379189,1825.793063,912.8965314,1369.344797,273.8689594
7/29/1991,17.59,1.47,9.53,7.918,0.077619319,0.114915403,0.13410665,0.37026686,1.660841959,19.03976865,5.855528785,15.72835422,45910.54594,-18364.21838,27546.32756,-5509.265513,1836.421838,918.2109188,1377.316378,275.4632756
