DATE,IBM_CLOSE,AAPL_CLOSE,GE_CLOSE,UPS_CLOSE,IBM_SHARE,AAPL_SHARE,GE_SHARE,UPS_SHARE
1998/12/17,68.01,1.14,34.575,27.888,10804.08775,4321.635099,6482.452649,1296.49053
1998/12/16,67.32,1.11,34.215,27.594,10916.52049,4366.608198,6549.912297,1309.982459
1998/12/15,67.58,1.14,34.36,27.716,10872.17454,4348.869816,6523.304724,1304.660945
1998/12/14,66.71,1.1,33.905,27.344,11016.33635,4406.534538,6609.801807,1321.960361
1998/12/11,68.81,1.15,34.98,28.214,10678.77725,4271.510902,6407.266353,1281.453271
1998/12/10,67.58,1.09,34.335,27.686,10876.73914,4350.695654,6526.043482,1305.208696
1998/12/9,69.4,1.09,35.245,28.414,10594.04183,4237.61673,6356.425096,1271.285019
1998/12/8,68.88,1.09,34.985,28.206,10673.30176,4269.320704,6403.981056,1280.796211
1998/12/7,68.47,1.15,34.81,28.078,10731.29942,4292.519769,6438.779654,1287.755931
1998/12/4,67.27,1.11,34.19,27.574,10924.55849,4369.823398,6554.735097,1310.947019
1998/12/3,66.96,1.14,34.05,27.468,10971.87076,4388.748303,6583.122454,1316.624491
1998/12/2,68.58,1.22,34.9,28.164,10708.05057,4283.220228,6424.830342,1284.966068
1998/12/1,69.58,1.16,35.37,28.528,10560.84865,4224.339461,6336.509192,1267.301838
1998/11/30,67.63,1.08,34.355,27.7,10869.68337,4347.873346,6521.81002,1304.362004
1998/11/27,69.63,1.19,35.41,28.566,10550.75801,4220.303203,6330.454805,1266.090961
1998/11/25,68.3,1.19,34.745,28.034,10754.18219,4301.672878,6452.509316,1290.501863
1998/11/24,67.68,1.22,34.45,27.804,10848.98987,4339.595949,6509.393923,1301.878785
1998/11/23,68.22,1.23,34.725,28.026,10763.09018,4305.236071,6457.854107,1291.570821
1998/11/20,65.58,1.2,33.39,26.952,11194.66811,4477.867246,6716.800868,1343.360174
1998/11/19,64.94,1.21,33.075,26.702,11302.8527,4521.141082,6781.711623,1356.342325
1998/11/18,65.12,1.2,33.16,26.768,11272.9201,4509.16804,6763.752061,1352.750412
1998/11/17,64.71,1.18,32.945,26.592,11345.58142,4538.232567,6807.348851,1361.46977
1998/11/16,65.27,1.22,33.245,26.84,11245.33038,4498.132151,6747.198226,1349.439645
1998/11/13,64.48,1.21,32.845,26.518,11382.62983,4553.051933,6829.5779,1365.91558
1998/11/12,64.66,1.15,32.905,26.554,11357.25049,4542.900197,6814.350295,1362.870059
1998/11/11,64.35,1.14,32.745,26.424,11412.41406,4564.965624,6847.448435,1369.489687
1998/11/10,63.89,1.19,32.54,26.27,11488.65381,4595.461522,6893.192283,1378.638457
1998/11/9,62,1.24,31.62,25.544,11829.66046,4731.864184,7097.796276,1419.559255
1998/11/6,61.41,1.29,31.35,25.338,11936.51303,4774.605212,7161.907818,1432.381564
1998/11/5,60.94,1.3,31.12,25.156,12026.35407,4810.541629,7215.812443,1443.162489
1998/11/4,60.48,1.31,30.895,24.978,12115.57874,4846.231498,7269.347247,1453.869449
1998/11/3,60.27,1.28,30.775,24.876,12160.69828,4864.279311,7296.418966,1459.283793
1998/11/2,60.68,1.28,30.98,25.04,12079.51218,4831.804872,7247.707309,1449.541462
1998/10/30,60.73,1.26,30.995,25.048,12071.93521,4828.774085,7243.161128,1448.632226
1998/10/29,60.83,1.24,31.035,25.076,12054.56571,4821.826286,7232.739429,1446.547886
1998/10/28,59.79,1.25,30.52,24.666,12260.62359,4904.249434,7356.374151,1471.27483
1998/10/27,59.04,1.2,30.12,24.336,12420.45938,4968.183751,7452.275627,1490.455125
1998/10/26,58.51,1.27,29.89,24.166,12523.18041,5009.272163,7513.908244,1502.781649
1998/10/23,57.89,1.21,29.55,23.882,12663.06225,5065.224901,7597.837352,1519.56747
1998/10/22,58,1.25,29.625,23.95,12634.39841,5053.759365,7580.639048,1516.12781
1998/10/21,58.35,1.26,29.805,24.096,12558.31453,5023.325813,7534.98872,1506.997744
1998/10/20,56.39,1.22,28.805,23.288,12994.51268,5197.805071,7796.707606,1559.341521
1998/10/19,57,1.27,29.135,23.562,12850.75493,5140.301972,7710.452958,1542.090592
1998/10/16,55.59,1.25,28.42,22.986,13175.17502,5270.070008,7905.105011,1581.021002
1998/10/15,55.82,1.24,28.53,23.072,13122.90493,5249.161971,7873.742957,1574.748591
1998/10/14,53.37,1.27,27.32,22.11,13713.05702,5485.22281,8227.834215,1645.566843
1998/10/13,52.42,1.32,26.87,21.76,13950.65931,5580.263723,8370.395585,1674.079117
1998/10/12,53.52,1.27,27.395,22.17,13675.13887,5470.055548,8205.083323,1641.016665
1998/10/9,52.07,1.19,26.63,21.542,14062.90958,5625.163833,8437.745749,1687.54915
1998/10/8,50.51,1.05,25.78,20.834,14514.19256,5805.677023,8708.515535,1741.703107
1998/10/7,49.38,1.08,25.23,20.4,14837.23553,5934.894211,8902.341316,1780.468263
1998/10/6,48.77,1.11,24.94,20.174,15015.26752,6006.10701,9009.160514,1801.832103
1998/10/5,49.18,1.09,25.135,20.326,14895.1116,5958.044641,8937.066962,1787.413392
1998/10/2,51.04,1.19,26.115,21.13,14342.9632,5737.18528,8605.777919,1721.155584
1998/10/1,51.27,1.21,26.24,21.234,14276.31639,5710.526556,8565.789834,1713.157967
1998/9/30,52.55,1.3,26.925,21.8,13919.62807,5567.851227,8351.776841,1670.355368
1998/9/29,53.75,1.34,27.545,22.304,13607.38979,5442.955917,8164.433875,1632.886775
1998/9/28,54.65,1.33,27.99,22.658,13387.78413,5355.113652,8032.670477,1606.534095
1998/9/25,54.6,1.32,27.96,22.632,13401.26165,5360.504659,8040.756989,1608.151398
1998/9/24,53.4,1.31,27.355,22.146,13699.65855,5479.86342,8219.79513,1643.959026
1998/9/23,54.01,1.3,27.655,22.384,13548.46856,5419.387425,8129.081137,1625.816227
1998/9/22,52.24,1.26,26.75,21.652,14007.12458,5602.849834,8404.27475,1680.85495
1998/9/21,52.42,1.25,26.835,21.718,13961.18456,5584.473822,8376.710734,1675.342147
1998/9/18,50.99,1.25,26.12,21.146,14347.3011,5738.92044,8608.38066,1721.676132
1998/9/17,51.84,1.22,26.53,21.468,14119.87434,5647.949738,8471.924607,1694.384921
1998/9/16,53.37,1.27,27.32,22.11,13713.05702,5485.22281,8227.834215,1645.566843
1998/9/15,53.17,1.3,27.235,22.048,13759.5567,5503.82268,8255.73402,1651.146804
1998/9/14,52.81,1.26,27.035,21.88,13857.9779,5543.19116,8314.78674,1662.957348
1998/9/11,51.76,1.28,26.52,21.472,14132.1503,5652.860121,8479.290182,1695.858036
1998/9/10,50.1,1.3,25.7,20.82,14590.36102,5836.14441,8754.216614,1750.843323
1998/9/9,50.51,1.27,25.89,20.966,14478.50174,5791.400697,8687.101045,1737.420209
1998/9/8,51.5,1.3,26.4,21.38,14199.38204,5679.752817,8519.629226,1703.925845
1998/9/4,48.82,1.19,25.005,20.242,14986.2037,5994.48148,8991.722221,1798.344444
1998/9/3,49.79,1.18,25.485,20.624,14699.85541,5879.942165,8819.913247,1763.982649
1998/9/2,49.28,1.21,25.245,20.438,14844.82115,5937.928459,8906.892688,1781.378538
1998/9/1,48.23,1.16,24.695,19.988,15172.30581,6068.922323,9103.383485,1820.676697
1998/8/31,46.06,1.06,23.56,19.06,15896.43157,6358.572628,9537.858941,1907.571788
1998/8/28,50.12,1.16,25.64,20.744,14607.6502,5843.060081,8764.590121,1752.918024
1998/8/27,51.22,1.27,26.245,21.25,14280.61407,5712.245627,8568.36844,1713.673688
1998/8/26,53.52,1.37,27.445,22.23,13660.71697,5464.286788,8196.430181,1639.286036
1998/8/25,52.53,1.39,26.96,21.846,13911.39443,5564.557773,8346.83666,1669.367332
1998/8/24,52.58,1.4,26.99,21.872,13896.87187,5558.748748,8338.123122,1667.624624
1998/8/21,52.3,1.46,26.88,21.796,13961.11439,5584.445755,8376.668632,1675.333726
1998/8/20,52.37,1.38,26.875,21.776,13954.76312,5581.905249,8372.857874,1674.571575
1998/8/19,53.14,1.39,27.265,22.09,13754.06089,5501.624355,8252.436532,1650.487306
1998/8/18,52.71,1.45,27.08,21.954,13855.6968,5542.278719,8313.418078,1662.683616
1998/8/17,51.17,1.42,26.295,21.32,14270.75038,5708.300154,8562.450231,1712.490046
1998/8/14,51.27,1.38,26.325,21.336,14249.61797,5699.847187,8549.770781,1709.954156
1998/8/13,51.61,1.34,26.475,21.448,14163.35103,5665.34041,8498.010616,1699.602123
1998/8/12,52.35,1.36,26.855,21.756,13963.02479,5585.209917,8377.814876,1675.562975
1998/8/11,52.55,1.32,26.935,21.812,13916.63712,5566.654847,8349.98227,1669.996454
1998/8/10,53.11,1.29,27.2,22.018,13776.3514,5510.540562,8265.810843,1653.162169
1998/8/7,52.81,1.24,27.025,21.868,13860.94369,5544.377475,8316.566212,1663.313242
1998/8/6,53.06,1.25,27.155,21.974,13795.02904,5518.011618,8277.017426,1655.403485
1998/8/5,52.56,1.22,26.89,21.756,13928.9889,5571.59556,8357.39334,1671.478668
1998/8/4,51.77,1.16,26.465,21.404,14147.97766,5659.191064,8488.786596,1697.757319
1998/8/3,54.2,1.19,27.695,22.394,13517.11564,5406.846257,8110.269385,1622.053877
1998/7/31,54.09,1.18,27.635,22.344,13545.67901,5418.271604,8127.407406,1625.481481
1998/7/30,54.45,1.24,27.845,22.524,13448.83552,5379.534208,8069.301311,1613.860262
1998/7/29,52.21,1.19,26.7,21.598,14025.68608,5610.274432,8415.411648,1683.08233
1998/7/28,51.21,1.14,26.175,21.168,14303.86794,5721.547175,8582.320763,1716.464153
1998/7/27,51.24,1.17,26.205,21.198,14290.86716,5716.346866,8574.520298,1714.90406
1998/7/24,50.73,1.18,25.955,21,14431.05563,5772.422253,8658.633379,1731.726676
1998/7/23,50.57,1.19,25.88,20.942,14474.49478,5789.797913,8684.696869,1736.939374
1998/7/22,52.03,1.19,26.61,21.526,14073.58119,5629.432474,8444.148712,1688.829742
1998/7/21,52.31,1.21,26.76,21.65,13996.19304,5598.477214,8397.715821,1679.543164
1998/7/20,49.81,1.23,25.52,20.662,14685.70247,5874.280988,8811.421482,1762.284296
1998/7/17,49.07,1.25,25.16,20.378,14900.60699,5960.242796,8940.364195,1788.072839
1998/7/16,48.33,1.27,24.8,20.094,15121.89457,6048.757827,9073.136741,1814.627348
1998/7/15,47.77,1.17,24.47,19.81,15314.59236,6125.836942,9188.755414,1837.751083
1998/7/14,48.84,1.14,24.99,20.22,14988.81834,5995.527337,8993.291005,1798.658201
1998/7/13,48.74,1.15,24.945,20.186,15017.42321,6006.969286,9010.453929,1802.090786
1998/7/10,48.38,1.09,24.735,20.006,15138.27604,6055.310416,9082.965625,1816.593125
1998/7/9,47.79,1.08,24.435,19.764,15324.57136,6129.828543,9194.742814,1838.948563
1998/7/8,46.95,1.11,24.03,19.446,15589.55325,6235.821301,9353.731952,1870.74639
1998/7/7,46.49,1.04,23.765,19.22,15755.12751,6302.051002,9453.076504,1890.615301
1998/7/6,46.41,1.03,23.72,19.182,15783.8646,6313.545839,9470.318758,1894.063752
1998/7/2,47.03,0.99,24.01,19.406,15585.86001,6234.344004,9351.516005,1870.303201
1998/7/1,47.66,1.02,24.34,19.676,15376.78032,6150.712129,9226.068194,1845.213639
1998/6/30,46.87,0.97,23.92,19.33,15642.20643,6256.882571,9385.323856,1877.064771
1998/6/29,46.59,0.97,23.78,19.218,15735.10641,6294.042563,9441.063844,1888.212769
1998/6/26,46.13,0.96,23.545,19.028,15892.09648,6356.838592,9535.257887,1907.051577
1998/6/25,45.9,0.97,23.435,18.942,15968.81865,6387.527458,9581.291188,1916.258238
1998/6/24,45.73,0.96,23.345,18.868,16029.45316,6411.781263,9617.671895,1923.534379
1998/6/23,45.62,0.94,23.28,18.812,16071.63061,6428.652246,9642.978369,1928.595674
1998/6/22,44.14,0.93,22.535,18.214,16606.14281,6642.457125,9963.685687,1992.737137
1998/6/19,43.33,0.92,22.125,17.884,16915.01289,6766.005154,10149.00773,2029.801546
1998/6/18,44.42,0.93,22.675,18.326,16502.70677,6601.08271,9901.624064,1980.324813
1998/6/17,45.32,0.96,23.14,18.704,16172.72993,6469.091972,9703.637959,1940.727592
1998/6/16,44.91,0.95,22.93,18.534,16320.64719,6528.258874,9792.388311,1958.477662
1998/6/15,45.83,0.93,23.38,18.89,16000.81924,6400.327697,9600.491545,1920.098309
1998/6/12,47.46,0.96,24.21,19.56,15451.84279,6180.737115,9271.105672,1854.221134
1998/6/11,47.36,0.94,24.15,19.508,15487.79747,6195.11899,9292.678484,1858.535697
1998/6/10,47.87,0.95,24.41,19.718,15322.81494,6129.125974,9193.688962,1838.737792
1998/6/9,48.69,0.96,24.825,20.052,15065.8589,6026.343558,9039.515337,1807.903067
1998/6/8,48.51,0.93,24.72,19.962,15126.43278,6050.57311,9075.859665,1815.171933
1998/6/5,48.53,0.91,24.72,19.958,15123.79736,6049.518942,9074.278413,1814.855683
1998/6/4,47.38,0.91,24.145,19.498,15486.88601,6194.754406,9292.131609,1858.426322
1998/6/3,46.49,0.89,23.69,19.13,15783.92439,6313.569755,9470.354633,1894.070927
1998/6/2,47.18,0.91,24.045,19.418,15551.81897,6220.727589,9331.091383,1866.218277
1998/6/1,47.84,0.89,24.365,19.67,15343.21232,6137.284927,9205.92739,1841.185478
1998/5/29,47.97,0.9,24.435,19.728,15300.26151,6120.104605,9180.156907,1836.031381
1998/5/28,49.02,0.93,24.975,20.166,14970.75015,5988.300059,8982.450089,1796.490018
1998/5/27,49.09,0.91,25,20.182,14953.08321,5981.233282,8971.849924,1794.369985
1998/5/26,49.4,0.91,25.155,20.306,14860.22767,5944.091068,8916.136602,1783.22732
1998/5/22,49.78,0.95,25.365,20.482,14741.25269,5896.501075,8844.751613,1768.950323
1998/5/21,50.47,0.98,25.725,20.776,14536.9713,5814.788519,8722.182779,1744.436556
1998/5/20,50.42,1,25.71,20.768,14547.95997,5819.183987,8728.775981,1745.755196
1998/5/19,51.03,1,26.015,21.012,14375.98727,5750.394908,8625.592363,1725.118473
1998/5/18,50.88,0.97,25.925,20.934,14422.71358,5769.085433,8653.628149,1730.72563
1998/5/15,51.01,1,26.005,21.004,14381.56123,5752.624491,8628.936737,1725.787347
1998/5/14,51.36,1.02,26.19,21.156,14281.48697,5712.594786,8568.892179,1713.778436
1998/5/13,49.76,1.03,25.395,20.522,14733.69437,5893.477747,8840.216621,1768.043324
1998/5/12,48.84,1.02,24.93,20.148,15009.66022,6003.864087,9005.79613,1801.159226
1998/5/11,48.71,1.05,24.88,20.114,15044.00069,6017.600277,9026.400416,1805.280083
1998/5/8,48.99,1.03,25.01,20.214,14962.51591,5985.006362,8977.509543,1795.501909
1998/5/7,47.82,1.03,24.425,19.746,15324.13926,6129.655703,9194.483555,1838.896711
1998/5/6,47.87,1.03,24.45,19.766,15308.3281,6123.331239,9184.996859,1836.999372
1998/5/5,48.01,1.01,24.51,19.81,15267.82824,6107.131297,9160.696946,1832.139389
1998/5/4,47.52,0.99,24.255,19.602,15427.04212,6170.81685,9256.225274,1851.245055
1998/5/1,47.63,0.95,24.29,19.622,15399.15218,6159.660874,9239.491311,1847.898262
1998/4/30,47.22,0.93,24.075,19.446,15535.0617,6214.024681,9321.037021,1864.207404
1998/4/29,47.09,0.92,24.005,19.388,15579.34279,6231.737115,9347.605673,1869.521135
1998/4/28,47.14,0.91,24.025,19.402,15564.87096,6225.948383,9338.922575,1867.784515
1998/4/27,46.99,0.94,23.965,19.36,15608.36733,6243.346933,9365.0204,1873.00408
1998/4/24,47.83,0.95,24.39,19.702,15335.48521,6134.194083,9201.291125,1840.258225
1998/4/23,47.88,0.94,24.41,19.716,15321.46267,6128.585069,9192.877604,1838.575521
1998/4/22,46.76,0.93,23.845,19.262,15686.16624,6274.466498,9411.699747,1882.339949
1998/4/21,48.09,0.99,24.54,19.83,15246.31954,6098.527815,9147.791723,1829.558345
1998/4/20,45.31,0.99,23.15,18.718,16170.19845,6468.079381,9702.119072,1940.423814
1998/4/17,43.91,0.95,22.43,18.134,16687.78227,6675.11291,10012.66936,2002.533873
1998/4/16,43.93,0.97,22.45,18.154,16675.98298,6670.393193,10005.58979,2001.117958
1998/4/15,44.72,0.93,22.825,18.446,16393.30288,6557.321151,9835.981726,1967.196345
1998/4/14,43.3,0.91,22.105,17.866,16928.80355,6771.521419,10157.28213,2031.456426
1998/4/13,42.46,0.9,21.68,17.524,17261.95079,6904.780318,10357.17048,2071.434095
1998/4/9,43.35,0.87,22.11,17.862,16918.34395,6767.337581,10151.00637,2030.201274
1998/4/8,42.58,0.85,21.715,17.542,17225.33005,6890.132022,10335.19803,2067.039607
1998/4/7,42.66,0.87,21.765,17.586,17188.82891,6875.531565,10313.29735,2062.659469
1998/4/6,43.2,0.89,22.045,17.814,16971.96977,6788.787909,10183.18186,2036.636373
1998/4/3,42.66,0.92,21.79,17.616,17177.43188,6870.972751,10306.45913,2061.291825
1998/4/2,43.12,0.93,22.025,17.806,16994.16692,6797.666769,10196.50015,2039.300031
1998/4/1,42.56,0.93,21.745,17.582,17215.01066,6886.004265,10329.0064,2065.80128
1998/3/31,42.33,0.93,21.63,17.49,17307.3861,6922.95444,10384.43166,2076.886332
1998/3/30,42.07,0.93,21.5,17.386,17413.01156,6965.204624,10447.80694,2089.561387
1998/3/27,42.53,0.91,21.72,17.558,17231.58702,6892.634806,10338.95221,2067.790442
1998/3/26,42.81,0.9,21.855,17.664,17122.50191,6849.000765,10273.50115,2054.70023
1998/3/25,43.2,0.92,22.06,17.832,16965.30121,6786.120483,10179.18073,2035.836145
1998/3/24,42.18,0.95,21.565,17.442,17363.51065,6945.404261,10418.10639,2083.621278
1998/3/23,41.31,0.89,21.1,17.058,17739.00111,7095.600444,10643.40067,2128.680133
1998/3/20,41.59,0.9,21.245,17.176,17618.62444,7047.449775,10571.17466,2114.234932
1998/3/19,41.92,0.91,21.415,17.314,17479.25387,6991.701549,10487.55232,2097.510465
1998/3/18,41.39,0.91,21.15,17.102,17700.29298,7080.11719,10620.17579,2124.035157
1998/3/17,41.11,0.89,21,16.978,17824.24439,7129.697758,10694.54664,2138.909327
1998/3/16,41.26,0.91,21.085,17.05,17755.36656,7102.146624,10653.21994,2130.643987
1998/3/13,40.6,0.92,20.76,16.792,18037.83038,7215.132152,10822.69823,2164.539646
1998/3/12,40.85,0.92,20.885,16.892,17928.84543,7171.538173,10757.30726,2151.461452
1998/3/11,40.39,0.89,20.64,16.69,18138.0231,7255.20924,10882.81386,2176.562772
1998/3/10,39.73,0.82,20.275,16.384,18453.90252,7381.561008,11072.34151,2214.468302
1998/3/9,39.17,0.77,19.97,16.13,18728.1349,7491.253961,11236.88094,2247.376188
1998/3/6,39.99,0.83,20.41,16.494,18332.7198,7333.087919,10999.63188,2199.926376
1998/3/5,40.32,0.82,20.57,16.62,18186.97667,7274.790668,10912.186,2182.4372
1998/3/4,40.34,0.83,20.585,16.634,18175.51293,7270.205172,10905.30776,2181.061552
1998/3/3,41.62,0.79,21.205,17.122,17632.44257,7052.977026,10579.46554,2115.893108
1998/3/2,41.54,0.77,21.155,17.078,17670.85419,7068.341675,10602.51251,2120.502503
1998/2/27,42.56,0.8,21.68,17.504,17244.80449,6897.921794,10346.88269,2069.376538
1998/2/26,42.99,0.8,21.895,17.676,17074.13521,6829.654085,10244.48113,2048.896225
1998/2/25,42.89,0.76,21.825,17.612,17122.57228,6849.02891,10273.54337,2054.708673
1998/2/24,41.77,0.72,21.245,17.14,17586.4992,7034.599679,10551.89952,2110.379904
1998/2/23,41.92,0.72,21.32,17.2,17524.18337,7009.673349,10514.51002,2102.902005
1998/2/20,41.82,0.68,21.25,17.136,17575.21136,7030.084544,10545.12682,2109.025363
1998/2/19,41.87,0.69,21.28,17.162,17552.03828,7020.815313,10531.22297,2106.244594
1998/2/18,41.87,0.7,21.285,17.168,17549.66027,7019.864109,10529.79616,2105.959233
1998/2/17,41.57,0.67,21.12,17.03,17682.34029,7072.936117,10609.40418,2121.880835
1998/2/13,41.72,0.66,21.19,17.084,17621.74156,7048.696626,10573.04494,2114.608988
1998/2/12,41.92,0.66,21.29,17.164,17538.41966,7015.367865,10523.0518,2104.610359
1998/2/11,41.85,0.65,21.25,17.13,17569.87539,7027.950158,10541.92524,2108.385047
1998/2/10,41.11,0.66,20.885,16.84,17880.83496,7152.333985,10728.50098,2145.700196
1998/2/9,39.94,0.65,20.295,16.366,18402.33842,7360.935369,11041.40305,2208.280611
1998/2/6,39.94,0.63,20.285,16.354,18407.5686,7363.027441,11044.54116,2208.908232
1998/2/5,40.49,0.62,20.555,16.568,18162.28217,7264.912868,10897.3693,2179.47386
1998/2/4,39.98,0.62,20.3,16.364,18391.92756,7356.771025,11035.15654,2207.031307
1998/2/3,40.41,0.62,20.515,16.536,18197.925,7279.17,10918.755,2183.751
1998/2/2,40.9,0.6,20.75,16.72,17986.77612,7194.710449,10792.06567,2158.413135
1998/1/30,40.16,0.62,20.39,16.436,18310.21608,7324.08643,10986.12965,2197.225929
1998/1/29,39.93,0.63,20.28,16.35,18412.13728,7364.854912,11047.28237,2209.456474
1998/1/28,39.45,0.65,20.05,16.17,18628.77326,7451.509303,11177.26395,2235.452791
1998/1/27,39.24,0.65,19.945,16.086,18727.53164,7491.012658,11236.51899,2247.303797
1998/1/26,39.91,0.66,20.285,16.36,18413.4256,7365.370239,11048.05536,2209.611072
1998/1/23,40.34,0.66,20.5,16.532,18218.97163,7287.588654,10931.38298,2186.276596
1998/1/22,40.41,0.65,20.53,16.554,18190.25846,7276.103385,10914.15508,2182.831015
1998/1/21,40.72,0.64,20.68,16.672,18055.54753,7222.219012,10833.32852,2166.665704
1998/1/20,44.07,0.65,22.36,18.018,16692.21689,6676.886755,10015.33013,2003.066026
1998/1/16,42.7,0.64,21.67,17.464,17225.43687,6890.174749,10335.26212,2067.052425
1998/1/15,42.07,0.65,21.36,17.218,17478.80171,6991.520684,10487.28103,2097.456205
1998/1/14,41.74,0.67,21.205,17.098,17610.97911,7044.391643,10566.58746,2113.317493
1998/1/13,41.53,0.66,21.095,17.008,17701.634,7080.653601,10620.9804,2124.19608
1998/1/12,40.72,0.62,20.67,16.66,18060.58242,7224.232967,10836.34945,2167.26989
1998/1/9,40.69,0.62,20.655,16.648,18073.78297,7229.513186,10844.26978,2168.853956
1998/1/8,42.37,0.62,21.495,17.32,17363.10063,6945.240253,10417.86038,2083.572076
1998/1/7,42.4,0.59,21.495,17.314,17357.89267,6943.157067,10414.7356,2082.94712
1998/1/6,42.8,0.64,21.72,17.504,17185.53226,6874.212903,10311.31935,2062.263871
1998/1/5,43.29,0.54,21.915,17.64,17014.96296,6805.985183,10208.97778,2041.795555
1998/1/2,42.96,0.55,21.755,17.514,17142.4614,6856.984559,10285.47684,2057.095368
1997/12/31,42.55,0.45,21.5,17.29,17329.5809,6931.832361,10397.74854,2079.549708
1997/12/30,41.94,0.45,21.195,17.046,17580.09315,7032.037259,10548.05589,2109.611178
1997/12/29,41.79,0.45,21.12,16.986,17642.80794,7057.123178,10585.68477,2117.136953
1997/12/26,41.35,0.45,20.9,16.81,17829.37997,7131.751986,10697.62798,2139.525596
1997/12/24,40.31,0.45,20.38,16.394,18286.45661,7314.582645,10971.87397,2194.374793
1997/12/23,40.11,0.44,20.275,16.308,18379.66356,7351.865426,11027.79814,2205.559628
1997/12/22,41.71,0.45,21.08,16.954,17676.43914,7070.575658,10605.86349,2121.172697
1997/12/19,41.53,0.46,20.995,16.888,17750.1475,7100.059001,10650.0885,2130.0177
1997/12/18,40.67,0.47,20.57,16.55,18120.53782,7248.215127,10872.32269,2174.464538
1997/12/17,41.48,0.47,20.975,16.874,17768.97069,7107.588274,10661.38241,2132.276482
1997/12/16,42.19,0.49,21.34,17.17,17467.12687,6986.850747,10480.27612,2096.055224
1997/12/15,41.02,0.47,20.745,16.69,17966.93366,7186.773462,10780.16019,2156.032039
1997/12/12,40.82,0.48,20.65,16.616,18051.87097,7220.748387,10831.12258,2166.224516
1997/12/11,41.33,0.49,20.91,16.826,17828.13394,7131.253575,10696.88036,2139.376072
1997/12/10,43.31,0.5,21.905,17.624,17016.09791,6806.439164,10209.65875,2041.931749
1997/12/9,44.89,0.52,22.705,18.268,16416.81371,6566.725483,9850.088224,1970.017645
1997/12/8,45.9,0.53,23.215,18.678,16055.91053,6422.364214,9633.54632,1926.709264
1997/12/5,45.65,0.54,23.095,18.584,16141.24754,6456.499015,9684.748523,1936.949705
1997/12/4,44.43,0.53,22.48,18.09,16583.52791,6633.411165,9950.116748,1990.02335
1997/12/3,44.89,0.53,22.71,18.274,16414.73334,6565.893336,9848.840004,1969.768001
1997/12/2,45.04,0.54,22.79,18.34,16358.366,6543.346398,9815.019597,1963.003919
1997/12/1,45.78,0.6,23.19,18.672,16083.72803,6433.491211,9650.236817,1930.047363
1997/11/28,44.53,0.6,22.565,18.172,16531.75651,6612.702605,9919.053907,1983.810781
1997/11/26,44.63,0.59,22.61,18.206,16497.09849,6598.839396,9898.259094,1979.651819
1997/11/25,43.67,0.59,22.13,17.822,16856.97063,6742.788251,10114.18238,2022.836475
1997/11/24,41.94,0.6,21.27,17.136,17544.37675,7017.750699,10526.62605,2105.32521
1997/11/21,42.93,0.62,21.775,17.544,17138.46578,6855.386311,10283.07947,2056.615893
1997/11/20,42.6,0.63,21.615,17.418,17267.82886,6907.131544,10360.69732,2072.139463
1997/11/19,41.91,0.62,21.265,17.136,17552.07525,7020.830101,10531.24515,2106.24903
1997/11/18,41.53,0.61,21.07,16.978,17713.7375,7085.495,10628.2425,2125.6485
1997/11/17,42.09,0.63,21.36,17.214,17475.28296,6990.113184,10485.16978,2097.033955
1997/11/14,41.28,0.63,20.955,16.89,17815.21348,7126.085392,10689.12809,2137.825618
1997/11/13,40.31,0.61,20.46,16.49,18245.24529,7298.098116,10947.14717,2189.429435
1997/11/12,39.3,0.6,19.95,16.08,18712.71492,7485.085966,11227.62895,2245.52579
1997/11/11,40.26,0.62,20.44,16.476,18265.13376,7306.053504,10959.08026,2191.816051
1997/11/10,39.73,0.63,20.18,16.27,18503.98946,7401.595784,11102.39368,2220.478735
1997/11/7,40.46,0.67,20.565,16.586,18162.88915,7265.15566,10897.73349,2179.546698
1997/11/6,41.1,0.65,20.875,16.83,17887.61569,7155.046275,10732.56941,2146.513883
1997/11/5,41.71,0.62,21.165,17.056,17635.52726,7054.210905,10581.31636,2116.263272
1997/11/4,41.38,0.61,20.995,16.918,17777.41117,7110.964467,10666.4467,2133.28934
1997/11/3,41.25,0.59,20.92,16.854,17837.87795,7135.15118,10702.72677,2140.545354
1997/10/31,39.98,0.58,20.28,16.34,18402.37906,7360.951624,11041.42744,2208.285487
1997/10/30,38.89,0.56,19.725,15.892,18919.31367,7567.725467,11351.5882,2270.31764
1997/10/29,39.88,0.59,20.235,16.306,18445.51527,7378.206107,11067.30916,2213.461832
1997/10/28,40.34,0.62,20.48,16.508,18229.22743,7291.690972,10937.53646,2187.507292
1997/10/27,36.53,0.57,18.55,14.954,20127.81971,8051.127883,12076.69182,2415.338365
1997/10/24,39.78,0.56,20.17,16.248,18499.41616,7399.766463,11099.6497,2219.929939
1997/10/23,40.74,0.6,20.67,16.656,18056.82555,7222.730221,10834.09533,2166.819066
1997/10/22,42.67,0.63,21.65,17.446,17239.73856,6895.895425,10343.84314,2068.768628
1997/10/21,42.69,0.65,21.67,17.466,17227.14612,6890.858449,10336.28767,2067.257535
1997/10/20,39.57,0.63,20.1,16.206,18578.13369,7431.253474,11146.88021,2229.376042
1997/10/17,38.74,0.68,19.71,15.904,18958.61108,7583.444431,11375.16665,2275.033329
1997/10/16,40.54,0.73,20.635,16.654,18112.17522,7244.870089,10867.30513,2173.461027
